x1,x2,y
0.294895,0.135517,1
0.306697,0.814037,1
-0.145085,-0.079888,1
-0.305616,0.425742,1
-0.215473,0.448904,1
0.662047,-0.380125,1
-0.059614,-0.772637,1
-0.122468,-0.040597,1
-0.228624,-0.749581,1
0.711677,-0.317638,1
-0.050144,-0.764515,1
0.215060,-0.740390,1
-0.233096,0.928572,1
0.273884,0.027969,1
-0.122884,-0.147746,1
0.197230,0.238786,1
-0.631308,-0.288699,1
-0.364133,-0.640622,1
-0.499602,0.885623,1
0.199721,-0.194691,1
0.099348,0.923334,1
0.800141,-0.032922,1
0.576821,-0.539099,1
0.138271,0.356947,1
0.020844,-0.322604,1
-0.486771,0.890860,1
-0.078379,-0.225506,1
0.708008,-0.323813,1
0.138024,0.339620,1
-0.111045,-0.241781,1
-0.092735,-0.213492,1
0.795918,0.153172,1
-0.525688,0.232055,1
-0.185379,0.940073,1
-0.235303,0.407673,1
0.692136,-0.384708,1
0.701207,0.398630,1
-0.387355,-0.648337,1
0.287700,-0.061520,1
-0.040197,-0.267076,1
-0.162543,-0.131294,1
-0.594221,-0.125263,1
-0.105773,-0.178675,1
-0.638713,0.002202,1
0.201439,-0.199236,1
-0.109301,-0.232614,1
0.047333,-0.766151,1
-0.609930,0.105673,1
-0.176342,-0.758226,1
0.296003,0.011859,1
0.118502,0.375859,1
-0.164751,-0.044407,1
-0.022395,0.929030,1
0.308541,0.009240,1
0.541294,-0.563374,1
0.155805,0.367212,1
-0.450276,0.327851,1
0.649518,-0.394683,1
-0.520465,-0.475791,1
-0.156109,-0.127333,1
-0.515588,0.881721,1
0.689736,-0.374788,1
-0.337100,0.397515,1
0.788283,-0.021141,1
-0.622047,-0.002409,1
0.045684,-0.271128,1
-0.095854,-0.205696,1
-0.621277,0.036920,1
-0.535356,0.205461,1
-0.362025,-0.662512,1
-0.079194,-0.047208,1
0.683988,-0.349290,1
-0.125856,-0.070069,1
-0.400711,0.887724,1
0.071498,-0.762730,1
-0.104561,-0.060177,1
-0.144315,-0.127813,1
0.040942,0.959406,1
-0.132239,-0.122610,1
0.198977,0.874297,1
-0.183504,0.442552,1
-0.324620,0.914471,1
0.428790,0.752365,1
0.065468,-0.809956,1
0.490242,-0.617501,1
-0.139889,0.950774,1
-0.047360,-0.216619,1
0.200366,0.307929,1
0.249258,0.865296,1
0.294434,0.034261,1
0.241701,0.878087,1
0.284093,0.108974,1
-0.604420,0.100095,1
-0.551501,0.857786,1
0.546000,-0.575149,1
0.125649,0.926435,1
0.130138,-0.237053,1
-0.526158,0.230820,1
-0.123568,-0.192453,1
0.751025,0.314700,1
-0.344224,0.359991,1
0.778290,0.258702,1
-0.548250,0.196312,1
-0.564350,-0.487138,1
-0.032924,-0.228812,1
0.015996,-0.282350,1
0.301446,0.112168,1
0.019163,-0.810296,1
0.144849,-0.224992,1
-0.631929,-0.207023,1
0.224156,0.910191,1
-0.161541,-0.057492,1
0.234735,-0.182366,1
-0.007537,-0.267912,1
0.758843,0.170990,1
-0.093791,-0.239640,1
-0.080142,-0.029908,1
0.298428,0.823344,1
-0.147779,0.969678,1
-0.165345,-0.139247,1
0.589176,-0.567806,1
0.285534,0.007900,1
0.721141,0.326608,1
0.271092,-0.737222,1
-0.200482,-0.709360,1
0.241528,-0.136327,1
-0.465993,0.255016,1
-0.045222,-0.044926,1
0.520712,-0.609743,1
0.303351,-0.052339,1
0.040916,-0.271848,1
-0.154475,-0.114405,1
-0.141213,-0.129589,1
-0.025344,-0.036103,1
-0.095760,-0.017794,1
0.277369,0.136246,1
-0.355074,0.935411,1
-0.124992,-0.129118,1
0.654459,0.482655,1
-0.136511,-0.054753,1
0.079838,0.367851,1
-0.019527,-0.246785,1
-0.142902,-0.090047,1
-0.625767,-0.216857,1
-0.147102,-0.175835,1
0.216986,0.261387,1
-0.544508,-0.475979,1
-0.489068,0.258089,1
0.200555,-0.222243,1
0.694241,-0.378186,1
-0.094524,-0.056009,1
-0.004452,-0.241196,1
0.300365,0.025369,1
-0.118312,-0.152545,1
-0.486651,0.268880,1
-0.053617,-0.046739,1
0.270674,0.181337,1
-0.459099,0.914343,1
-0.637649,-0.074272,1
-0.242949,0.409094,1
-0.063251,-0.014762,1
0.725749,-0.410025,1
0.010823,-0.288452,1
0.057442,-0.267494,1
0.298872,0.028552,1
-0.084594,-0.031353,1
-0.233924,0.399659,1
-0.050382,-0.020637,1
-0.507531,0.861599,1
0.310342,0.029052,1
0.317240,-0.023599,1
-0.619959,-0.288758,1
-0.574436,-0.390335,1
-0.369554,0.361940,1
0.298551,-0.035778,1
0.142368,-0.225809,1
-0.369138,0.383286,1
-0.638297,-0.111424,1
-0.412143,-0.629110,1
0.273300,0.877559,1
-0.500541,0.875839,1
-0.084015,-0.027973,1
0.325695,0.071237,1
-0.138362,-0.064105,1
-0.615490,-0.015581,1
-0.035204,-0.783214,1
-0.601817,-0.258210,1
0.216712,0.296471,1
0.267843,0.044748,1
0.641683,-0.418608,1
0.296435,0.110620,1
-0.390826,-0.614356,1
0.595916,0.591241,1
-0.120168,-0.019967,1
-0.082763,0.000005,1
-0.621660,-0.282619,1
0.737684,0.372229,1
-0.285902,0.937672,1
0.378479,0.803734,1
-0.610241,0.103014,1
-0.264200,-0.698043,1
-0.129199,-0.153030,1
-0.004271,0.426294,1
0.687437,-0.347268,1
0.311638,0.116231,1
-0.375889,0.891368,1
0.816148,-0.089360,1
-0.033484,-0.263655,1
-0.381874,0.383498,1
0.394780,-0.679048,1
0.177822,-0.201322,1
-0.099317,-0.768495,1
0.359231,-0.678046,1
-0.236241,0.443945,1
0.192309,0.267017,1
-0.630235,-0.324470,1
0.562541,-0.523199,1
0.200273,0.242971,1
-0.110070,0.487457,1
-0.008221,-0.276909,1
-0.040516,0.438255,1
-0.192779,0.421141,1
-0.065112,-0.050677,1
0.176774,0.308028,1
-0.618638,-0.005669,1
0.288171,-0.035584,1
-0.018520,-0.001538,1
-0.329375,0.375834,1
0.246243,0.187438,1
-0.105712,-0.055810,1
-0.112164,-0.030528,1
0.019789,0.367404,1
-0.141828,-0.047894,1
-0.050448,-0.016843,1
-0.455732,0.305146,1
-0.074357,-0.065972,1
0.798552,-0.105397,1
0.789793,0.020175,1
-0.144724,-0.142323,1
0.738205,-0.269338,1
0.239309,-0.123966,1
0.778303,-0.241037,1
-0.404064,0.339056,1
0.014232,-0.288243,1
-0.051880,-0.025933,1
0.376262,0.768250,1
0.792242,-0.115075,1
-0.154861,-0.195097,1
-0.083507,0.974152,1
0.720341,0.357628,1
0.776418,-0.066314,1
-0.425219,0.916459,1
-0.238253,0.446837,1
-0.539517,-0.504777,1
0.389226,-0.696613,1
0.381014,-0.686120,1
0.720494,-0.299538,1
0.174734,0.311753,1
-0.118496,-0.039282,1
-0.615167,0.032637,1
-0.081755,-0.244079,1
0.032389,-0.259884,1
-0.336860,0.922330,1
0.272717,0.122698,1
0.779225,0.152430,1
0.580277,0.638637,1
0.309342,0.062188,1
0.498084,-0.606666,1
0.074260,0.938040,1
-0.231328,0.925824,1
0.281153,-0.074346,1
-0.123566,0.950372,1
0.290772,-0.067371,1
0.029152,0.392340,1
-0.493187,-0.527403,1
-0.187975,0.394775,1
-0.637957,-0.217232,1
-0.157256,-0.084580,1
0.137769,-0.748877,1
-0.367140,0.359087,1
-0.063224,-0.753075,1
-0.023872,-0.245357,1
-0.194069,0.443452,1
-0.107004,-0.035408,1
-0.428519,0.906081,1
0.085699,0.397581,1
-0.599037,-0.381352,1
-0.040222,-0.061471,1
-0.237244,-0.717935,1
-0.083618,-0.185852,1
0.132190,-0.256868,1
-0.344365,0.336079,1
0.254849,0.202018,1
0.328980,0.827607,1
0.658010,-0.409542,1
0.105939,0.353164,1
0.704393,-0.331221,1
0.683416,-0.358544,1
-0.344932,0.380384,1
0.129882,-0.270202,1
0.791070,0.197951,1
-0.505976,-0.502207,1
0.557295,0.660081,1
0.168409,-0.228057,1
-0.384533,0.913542,1
0.225864,0.280304,1
0.052291,0.412032,1
0.279294,-0.051830,1
0.174842,-0.233879,1
0.280034,0.017656,1
0.607135,0.621679,1
-0.626310,-0.093435,1
-0.163015,-0.731114,1
-0.090207,-0.227086,1
0.773222,-0.183767,1
-0.202063,-0.754121,1
0.144589,-0.786211,1
-0.550793,0.192509,1
-0.155653,-0.077995,1
-0.275712,-0.688345,1
0.523232,0.702371,1
-0.595009,0.094677,1
-0.384260,-0.597105,1
0.771140,0.032402,1
-0.055599,-0.243750,1
-0.098059,0.946888,1
-0.054726,-0.085376,1
-0.203168,-0.724444,1
0.115416,-0.273179,1
0.068838,-0.312444,1
-0.151307,-0.078353,1
-0.378517,0.930657,1
-0.646316,-0.096627,1
-0.323470,0.363839,1
-0.083075,-0.003375,1
-0.439735,-0.568097,1
0.624133,-0.514297,1
-0.376985,0.360940,1
0.237752,-0.208896,1
-0.027657,-0.765228,1
-0.641106,-0.272272,1
0.430789,0.767148,1
-0.128384,0.425458,1
0.317455,-0.000839,1
0.775343,0.150806,1
0.026428,-0.284454,1
-0.267270,0.400529,1
0.192165,-0.220355,1
-0.414481,-0.579584,1
0.340060,0.838271,1
0.595624,0.584356,1
-0.118573,-0.054502,1
-0.432875,0.330497,1
-0.453223,-0.571867,1
0.237634,-0.097611,1
-0.177369,-0.089840,1
-0.638725,-0.051894,1
-0.518436,0.858953,1
-0.057887,-0.242754,1
0.171858,-0.770692,1
0.308917,0.083248,1
-0.060599,-0.030805,1
0.258331,0.118739,1
0.060579,-0.252655,1
-0.143937,-0.161824,1
-0.098135,-0.208583,1
0.758335,0.308149,1
-0.124541,-0.044708,1
0.177318,-0.750577,1
0.273708,0.121298,1
-0.127663,-0.064963,1
0.137592,-0.252810,1
-0.165818,-0.123329,1
0.262100,-0.126772,1
-0.597964,-0.294654,1
-0.006678,0.927999,1
-0.012984,-0.282905,1
0.132802,0.336288,1
-0.637079,-0.237116,1
0.291982,0.114771,1
-0.106240,-0.202412,1
0.341212,0.831000,1
-0.448163,0.300141,1
0.305489,-0.004843,1
-0.166927,1.000000,1
0.248949,0.281474,1
0.309597,0.827553,1
0.712222,-0.337287,1
-0.632288,-0.162528,1
0.630851,0.569163,1
-0.093658,-0.017499,1
-0.590316,-0.267198,1
0.131795,0.915020,1
-0.317637,0.346086,1
0.173452,-0.192323,1
-0.621528,-0.212907,1
-0.124234,-0.167620,1
-0.547885,0.165289,1
-0.153966,-0.098508,1
-0.175783,0.399376,1
-0.621068,0.037377,1
0.306965,0.059951,1
-0.459668,0.280981,1
-0.159045,-0.102731,1
0.029344,0.923421,1
-0.273931,0.936835,1
-0.605537,0.014348,1
0.598090,0.557698,1
0.313663,-0.033158,1
0.157634,-0.227003,1
-0.029932,-0.277304,1
0.796434,-0.102694,1
-0.435243,-0.621004,1
0.101344,-0.263061,1
-0.094414,0.430664,1
-0.144387,-0.042968,1
-0.007381,-0.298610,1
-0.025413,0.947280,1
-0.041055,-0.282339,1
0.267713,0.145102,1
0.281798,0.156012,1
-0.066768,-0.272807,1
0.285887,-0.756633,1
0.194757,-0.217641,1
-0.398228,0.334220,1
0.086713,0.410960,1
-0.262796,-0.708712,1
-0.148688,-0.119785,1
0.214031,-0.168373,1
-0.639181,-0.134056,1
0.031478,-0.294382,1
0.459227,0.710154,1
-0.034254,-0.022657,1
0.793317,0.054403,1
0.601668,0.597358,1
-0.108494,-0.199473,1
0.236368,0.143472,1
0.756497,0.091457,1
-0.117964,-0.213106,1
-0.643301,-0.213055,1
0.662936,0.473903,1
-0.066135,-0.018039,1
-0.254132,0.400199,1
-0.076372,-0.012993,1
0.726359,0.338238,1
-0.299218,-0.708303,1
-0.134339,0.441733,1
0.243245,-0.187071,1
-0.356736,-0.674782,1
-0.122632,-0.039997,1
-0.160513,-0.196161,1
0.274756,-0.107499,1
0.143565,-0.237100,1
-0.043085,0.455309,1
-0.119313,-0.173566,1
-0.633753,-0.016816,1
-0.599534,-0.336651,1
0.694502,-0.302750,1
0.296714,0.006073,1
0.198066,-0.741238,1
-0.104135,-0.119023,1
0.296081,0.049524,1
-0.032203,-0.256605,1
-0.122360,-0.211308,1
-0.620178,-0.293898,1
0.800491,-0.134231,1
0.362798,-0.677880,1
-0.589730,-0.357578,1
0.704910,-0.323575,1
-0.448152,-0.586988,1
0.384357,-0.683690,1
0.289079,0.128280,1
-0.532534,0.227131,1
0.152336,0.306265,1
0.292245,0.882215,1
0.069034,-0.233564,1
-0.630924,-0.115997,1
-0.165338,-0.115042,1
-0.276095,-0.712239,1
-0.410813,-0.589318,1
0.748562,-0.047749,1
0.148421,-0.217525,1
0.776835,0.222062,1
-0.082569,0.951955,1
-0.097890,-0.003624,1
-0.147556,-0.237791,1
0.722052,-0.367814,1
-0.613069,-0.332909,1
0.003412,-0.272787,1
0.117254,-0.252894,1
-0.226789,0.430585,1
-0.103774,-0.196795,1
0.183934,-0.196785,1
-0.042463,-0.028681,1
-0.529439,0.167723,1
0.082954,-0.271525,1
-0.494606,0.927447,1
0.098697,-0.769548,1
-0.121183,-0.036029,1
-0.444802,-0.556823,1
-0.654113,-0.082846,1
0.228593,-0.733058,1
0.613051,0.579400,1
-0.384271,-0.677759,1
0.561013,-0.529979,1
-0.573298,-0.395195,1
-0.652346,-0.070883,1
0.298611,0.035124,1
-0.350565,0.379869,1
0.545600,0.645119,1
0.284012,-0.058347,1
-0.235547,0.399975,1
-0.204448,0.433565,1
0.316607,0.099387,1
0.033076,-0.239797,1
0.053553,0.419129,1
-0.065985,-0.033985,1
-0.139668,-0.084877,1
-0.164686,-0.104632,1
-0.496969,0.251581,1
-0.085419,-0.045775,1
-0.213546,0.937834,1
-0.082234,-0.272782,1
-0.122346,-0.166903,1
0.237496,-0.764728,1
-0.546806,-0.511982,1
0.106673,-0.225380,1
-0.100009,-0.027253,1
-0.305570,-0.714653,1
0.776298,-0.178737,1
-0.120845,-0.010334,1
-0.429975,0.305925,1
-0.070180,-0.026725,1
-0.370969,-0.686609,1
-0.476679,0.872535,1
-0.146375,-0.143685,1
0.063512,0.362576,1
0.791761,0.048319,1
0.199856,-0.776503,1
-0.645537,-0.281257,1
-0.464287,0.867331,1
0.734581,0.383966,1
0.276092,-0.030491,1
0.368271,-0.727982,1
0.165678,-0.223600,1
-0.293675,0.421218,1
0.006641,-0.249310,1
0.260135,-0.767001,1
0.576512,0.649668,1
0.225056,0.267264,1
0.282611,0.130238,1
-0.140409,-0.148502,1
-0.153117,-0.180379,1
-0.272834,0.390747,1
-0.145217,-0.200359,1
0.766243,0.230290,1
0.210618,-0.213644,1
-0.039602,-0.047003,1
-0.113067,0.421008,1
-0.644465,-0.174318,1
0.320821,0.049648,1
-0.373942,-0.653879,1
-0.156128,-0.054868,1
-0.156444,-0.761366,1
-0.099081,-0.218002,1
-0.649387,0.107898,1
-0.582984,-0.381840,1
0.250455,0.163440,1
0.797403,0.020422,1
0.019917,-0.278984,1
-0.154048,-0.125369,1
-0.158624,-0.074562,1
-0.362680,-0.635515,1
0.218270,-0.189990,1
0.762262,0.260830,1
0.801093,0.082897,1
-0.039657,-0.259840,1
-0.121563,0.440902,1
0.249666,0.879323,1
-0.014011,0.934797,1
-0.073918,-0.008852,1
0.212439,0.856632,1
0.023250,0.423841,1
-0.556316,-0.501485,1
-0.247739,0.397760,1
0.033571,0.432884,1
-0.540069,0.862329,1
0.585202,-0.504192,1
0.427517,-0.682660,1
0.144547,0.285954,1
-0.141390,-0.170068,1
0.301775,0.013744,1
0.257839,-0.190384,1
0.740071,-0.293882,1
-0.540804,0.166507,1
-0.146384,-0.044375,1
-0.621757,-0.129303,1
-0.648115,-0.054733,1
-0.032642,-0.283491,1
0.678767,-0.360314,1
0.301628,0.854689,1
-0.012553,0.422492,1
-0.109156,-0.230660,1
-0.086925,0.007959,1
-0.068178,-0.232589,1
-0.055475,-0.031609,1
0.097152,0.398255,1
-0.085303,0.435227,1
-0.115580,-0.027568,1
0.752805,0.254732,1
-0.617018,-0.326524,1
0.382731,-0.659486,1
-0.148293,-0.092603,1
-0.060973,-0.263029,1
-0.493407,0.278523,1
0.080020,-0.253825,1
0.495970,-0.611929,1
-0.083879,-0.254987,1
0.586805,-0.494992,1
-0.060223,-0.009695,1
-0.162017,0.471430,1
-0.142929,-0.167908,1
-0.603411,-0.301417,1
0.126458,-0.236899,1
-0.394701,0.300788,1
0.292288,0.040757,1
0.599071,0.612398,1
0.076471,0.933434,1
0.684277,-0.383951,1
-0.064392,-0.749573,1
-0.042045,0.382403,1
-0.477823,-0.550168,1
-0.149295,-0.070824,1
0.768409,-0.097097,1
0.312990,0.852295,1
0.161075,-0.244205,1
-0.508399,0.858088,1
0.283928,0.173130,1
0.768808,-0.170626,1
-0.084318,0.464467,1
0.186552,0.341769,1
-0.374456,0.350048,1
0.092291,-0.782594,1
-0.124969,0.966720,1
0.094736,-0.794740,1
0.285607,-0.039234,1
-0.092975,0.420439,1
0.789020,0.055008,1
-0.455387,-0.559132,1
-0.578793,0.124279,1
0.261735,0.164582,1
0.419026,0.752590,1
-0.306547,0.393976,1
0.732443,-0.284162,1
-0.525978,-0.482238,1
-0.086510,0.447876,1
-0.004599,-0.282876,1
0.527766,-0.612349,1
-0.175603,0.419765,1
-0.145634,-0.086357,1
0.298048,0.092495,1
0.511381,-0.599557,1
0.074965,-0.293110,1
0.201715,-0.177987,1
0.247382,-0.144841,1
0.315361,-0.696989,1
-0.006019,0.932726,1
-0.123572,-0.032868,1
-0.550482,0.121772,1
-0.473847,0.294243,1
-0.123386,0.441978,1
-0.100425,-0.039648,1
-0.161881,-0.059860,1
-0.055400,-0.036172,1
0.686558,0.402581,1
0.173258,0.318096,1
0.448861,0.727237,1
0.704266,0.383551,1
0.292192,-0.106592,1
-0.614949,0.100137,1
-0.164384,-0.121890,1
-0.163172,-0.096936,1
0.049096,0.395305,1
-0.188321,0.465955,1
-0.065582,-0.007351,1
-0.081171,0.448098,1
-0.596767,0.066728,1
0.280511,0.836632,1
-0.055343,0.004267,1
-0.038272,-0.027105,1
-0.320678,-0.664732,1
-0.094817,-0.228419,1
0.053925,0.408515,1
-0.077455,-0.245288,1
0.271390,-0.058462,1
-0.177798,0.452846,1
-0.031823,-0.258985,1
-0.058493,-0.266161,1
-0.238986,0.444520,1
-0.652633,-0.111802,1
-0.323001,-0.682001,1
0.748264,0.334455,1
0.788425,-0.109655,1
0.173533,0.317869,1
-0.020307,0.418583,1
0.119565,-0.242914,1
0.625628,0.545808,1
0.003890,-0.276652,1
0.565185,0.586976,1
0.313912,-0.719116,1
0.037787,-0.282606,1
-0.583977,-0.347800,1
0.665535,0.491930,1
0.656214,-0.483322,1
0.202169,0.291368,1
-0.606588,-0.241837,1
0.602860,-0.514968,1
-0.612080,-0.304283,1
-0.218183,0.392227,1
0.616227,-0.447258,1
0.436577,-0.670540,1
-0.141947,-0.149069,1
0.639576,-0.465859,1
-0.017461,-0.260868,1
0.672418,-0.390743,1
-0.089919,-0.024775,1
0.398493,0.795956,1
0.693386,0.496207,1
-0.416254,0.347936,1
0.229887,0.240602,1
-0.397809,0.373512,1
0.127841,-0.253868,1
-0.575193,0.101782,1
-0.000212,-0.257731,1
0.037002,0.402003,1
-0.464629,-0.572217,1
0.229289,-0.193004,1
-0.164121,-0.123457,1
0.403945,-0.667977,1
-0.115065,-0.771249,1
0.734760,0.325057,1
0.743933,0.325754,1
0.692177,-0.389514,1
-0.067738,-0.024358,1
0.780992,-0.116021,1
-0.607500,-0.317887,1
0.275733,0.211876,1
0.729229,-0.292027,1
-0.252524,0.937040,1
-0.148115,-0.162969,1
-0.158644,-0.743784,1
0.079896,-0.775292,1
0.260169,0.188485,1
0.589724,0.650601,1
-0.608156,-0.305296,1
-0.163423,-0.156992,1
-0.005444,0.423639,1
-0.055518,-0.012927,1
-0.014383,-0.060716,1
0.120812,-0.242226,1
0.247920,0.191867,1
-0.650615,-0.273049,1
-0.145415,-0.198633,1
0.598564,0.568245,1
-0.630593,-0.091402,1
-0.300072,-0.699935,1
0.262548,0.844965,1
-0.153725,-0.087117,1
-0.152949,-0.133683,1
-0.100169,0.432914,1
-0.247447,0.431385,1
0.251246,-0.059836,1
0.267251,0.104687,1
-0.101689,-0.057218,1
-0.204569,-0.718695,1
-0.387577,0.320471,1
-0.065982,0.004932,1
-0.253395,0.944620,1
0.326614,0.017796,1
0.066551,-0.275016,1
-0.613085,0.157515,1
-0.098502,-0.031120,1
0.313097,-0.011883,1
-0.446276,0.344040,1
0.289304,0.075756,1
0.709261,-0.398103,1
-0.604014,0.062944,1
-0.154258,-0.042568,1
-0.637169,-0.108626,1
0.101999,0.366076,1
0.171640,-0.229577,1
0.260087,0.199852,1
0.296866,-0.051926,1
-0.097732,-0.011604,1
0.331780,0.823617,1
0.030142,-0.259650,1
0.725540,-0.312357,1
-0.151545,0.951123,1
0.023718,-0.279867,1
0.642884,0.538574,1
-0.155500,-0.086196,1
-0.499830,-0.520013,1
-0.552099,-0.463420,1
-0.082589,-0.006749,1
0.591357,0.584554,1
0.299380,0.073751,1
-0.107188,0.949684,1
0.467618,-0.637155,1
-0.670636,-0.097859,1
0.208933,-0.209105,1
0.314826,-0.716064,1
0.239777,-0.780313,1
0.010029,-0.767484,1
0.235258,0.210753,1
0.590234,0.593236,1
-0.058657,0.911090,1
0.051566,-0.281363,1
0.236460,-0.110129,1
0.761742,0.129007,1
-0.068872,-0.244985,1
-0.074260,-0.046894,1
0.186891,-0.753765,1
-0.655326,-0.153822,1
-0.035816,0.438604,1
0.632895,-0.471559,1
-0.089011,-0.040729,1
0.352640,-0.711314,1
-0.330923,0.399407,1
-0.648548,-0.163666,1
-0.156138,-0.079610,1
-0.622897,0.090009,1
-0.109361,-0.033534,1
0.659456,0.522088,1
-0.069944,-0.027699,1
0.319375,0.036809,1
0.164373,0.286230,1
-0.441421,0.316959,1
-0.140620,-0.114154,1
0.559632,-0.513237,1
0.275757,-0.017920,1
-0.162822,0.435515,1
0.591916,-0.545647,1
0.294671,0.155604,1
0.253187,0.213602,1
0.566143,-0.510742,1
-0.630801,-0.146100,1
-0.532824,0.218544,1
0.750472,0.366639,1
0.258710,-0.042661,1
0.273067,0.135819,1
-0.100942,-0.056098,1
-0.632686,0.014096,1
0.301451,0.064426,1
-0.167357,-0.068120,1
-0.628912,-0.086468,1
-0.130605,-0.080358,1
-0.511252,0.263781,1
0.406242,-0.691292,1
0.153414,-0.246687,1
-0.106099,-0.006175,1
-0.503557,0.242098,1
-0.344975,-0.680333,1
0.033204,0.941404,1
-0.146389,-0.102105,1
0.555947,0.657396,1
0.000289,0.934333,1
-0.114162,0.960541,1
-0.592346,-0.309043,1
-0.359358,0.382562,1
-0.040975,-0.277511,1
0.708887,0.427976,1
0.286008,0.159919,1
0.761207,0.114788,1
0.755196,0.230517,1
0.701102,-0.369300,1
0.024975,-0.266889,1
-0.369677,-0.628085,1
0.043722,-0.791709,1
-0.622531,-0.072730,1
-0.622020,0.042482,1
0.603457,0.581012,1
0.242221,-0.127106,1
0.040436,0.394268,1
-0.476517,0.281388,1
-0.121058,-0.164708,1
0.302217,0.153590,1
0.030285,0.943124,1
-0.556635,0.152610,1
0.248857,0.244417,1
0.184740,0.321014,1
-0.273942,0.393181,1
-0.267008,0.399322,1
-0.400913,-0.626376,1
0.472410,-0.620361,1
0.123603,0.338362,1
-0.380573,-0.647883,1
-0.102056,-0.195094,1
0.168538,-0.268602,1
-0.105985,-0.184488,1
0.744409,-0.234141,1
0.275304,-0.069992,1
-0.483586,0.879240,1
-0.508035,-0.526853,1
0.265146,-0.751830,1
0.305282,0.829143,1
-0.637918,-0.260424,1
0.120934,-0.220607,1
0.000730,0.927897,1
0.721114,0.408700,1
-0.600294,0.130722,1
0.312442,0.831715,1
-0.139981,-0.073038,1
0.275988,-0.086194,1
0.647321,0.531518,1
-0.313560,0.921889,1
0.274518,-0.708814,1
-0.142751,-0.148706,1
0.018440,0.423392,1
0.782705,0.131625,1
-0.632896,-0.055228,1
0.296606,0.058400,1
-0.032725,-0.266997,1
-0.432606,-0.590877,1
0.391245,0.787053,1
-0.162707,-0.124668,1
-0.005174,0.959886,1
-0.601167,-0.327022,1
0.052674,-0.304298,1
0.616783,-0.498145,1
-0.611754,-0.259914,1
-0.042127,-0.255368,1
0.016230,0.413646,1
-0.619168,-0.082664,1
0.008999,-0.296948,1
-0.062658,-0.044435,1
-0.157479,-0.737644,1
0.173887,-0.757874,1
0.698542,-0.336628,1
0.305318,0.133429,1
0.117335,0.387623,1
0.289681,0.085750,1
-0.405570,0.370467,1
-0.151856,-0.167853,1
0.436759,-0.646769,1
-0.124858,0.463603,1
-0.608663,0.131049,1
-0.118642,0.941507,1
-0.236686,0.934416,1
0.179697,0.305801,1
-0.510953,0.312737,1
0.506374,0.695274,1
-0.098144,-0.225127,1
-0.402377,0.337754,1
-0.663426,-0.093458,1
0.047141,0.942482,1
-0.000660,-0.303408,1
-0.612464,-0.123644,1
-0.140500,0.436069,1
0.770878,-0.138182,1
-0.010393,0.405634,1
-0.612410,-0.236321,1
0.591158,0.573918,1
0.249994,-0.107681,1
0.207247,-0.765057,1
-0.449086,0.297540,1
0.248217,0.196069,1
0.483418,0.717165,1
-0.127626,0.965885,1
0.541833,0.689482,1
-0.084921,-0.207129,1
-0.154780,-0.069166,1
-0.597620,0.065137,1
0.726950,0.399645,1
-0.130542,-0.758997,1
0.608947,0.560928,1
0.788068,-0.146048,1
-0.042899,-0.277939,1
0.503800,-0.599159,1
0.724248,0.395324,1
-0.342012,0.393776,1
0.591705,-0.492935,1
0.818987,0.034462,1
-0.099497,-0.026290,1
-0.656913,-0.149694,1
-0.140197,-0.073282,1
-0.034218,-0.770400,1
0.340548,0.810690,1
0.794522,0.095317,1
0.009822,0.938300,1
-0.344251,-0.662818,1
-0.439176,0.360272,1
-0.325671,-0.692991,1
0.258964,0.170340,1
0.197072,0.880846,1
-0.051149,0.428544,1
-0.080301,-0.251557,1
-0.608345,-0.217920,1
-0.150793,-0.053529,1
-0.317471,0.411819,1
-0.129194,-0.047908,1
0.284922,0.844225,1
-0.020484,-0.245931,1
0.280397,-0.034682,1
0.124337,-0.769393,1
-0.058278,-0.231705,1
0.195233,0.882343,1
0.291026,-0.723241,1
-0.285492,0.910052,1
-0.598533,-0.337758,1
0.277227,-0.118817,1
-0.047430,-0.020017,1
-0.367032,-0.677858,1
-0.305832,0.929163,1
-0.074665,-0.202490,1
0.179787,-0.289421,1
-0.109719,-0.025432,1
-0.564363,0.137286,1
0.356820,0.825089,1
-0.159490,-0.133556,1
0.117245,0.912958,1
-0.188148,0.441922,1
-0.117963,-0.012869,1
0.101772,0.377576,1
-0.082609,-0.774537,1
-0.090483,-0.016659,1
-0.156785,-0.160648,1
-0.162215,-0.756500,1
0.416343,0.772809,1
0.525631,0.679164,1
-0.086609,-0.022504,1
-0.064419,-0.260212,1
-0.090039,-0.001527,1
-0.470691,0.316807,1
-0.126382,-0.178775,1
0.705160,-0.344134,1
0.542141,0.674198,1
0.771149,0.271961,1
0.313656,-0.062806,1
-0.491677,0.274668,1
0.298301,0.829989,1
-0.520476,-0.496137,1
-0.087040,-0.275734,1
0.019932,0.414215,1
-0.069897,-0.237525,1
0.062575,-0.283085,1
-0.646894,-0.035189,1
-0.051941,-0.001205,1
-0.088756,-0.231266,1
-0.117053,-0.136752,1
0.173847,-0.761037,1
0.086741,-0.782711,1
0.339364,0.803297,1
0.044725,-0.298771,1
0.285310,0.068297,1
-0.109802,-0.017954,1
0.209421,0.311346,1
0.496142,-0.618430,1
-0.147051,-0.022606,1
-0.121465,-0.010206,1
-0.107292,-0.046162,1
-0.030716,0.954941,1
-0.646425,-0.211264,1
0.066508,0.920650,1
-0.112973,-0.215648,1
-0.404446,-0.608297,1
-0.141398,-0.135864,1
